loc_id,ship-state,ship-city,ship-postal-code
3817,DELHI,DELHI,110032
3818,ODISHA,RASOL,759021
3819,CHHATTISGARH,BALRAMPUR,497118
3820,WEST BENGAL,RISHRA,712250
3821,KERALA,PERUMBAVOOR,683542
3822,ASSAM,SILCHAR,788004
3823,KERALA,ERNAKULAM,682025
3824,UTTAR PRADESH,AZAMGARH,276136
3825,MAHARASHTRA,THANE WEST,400606
3826,WEST BENGAL,BIDHAN NAGAR,700091
3827,KARNATAKA,HANAGANDI,587315
3828,DELHI,NEW DELHII,110009
3829,TELANGANA,SECUNDERABAD,500062
3830,BIHAR,NAUGACHHIA,853204
3831,UTTAR PRADESH,AGRA,283105
3832,PUNJAB,PATIALA,147002
3833,WEST BENGAL,HOWRAH,711104
3834,TELANGANA,"HANAMKOND, WARANGAL",506009
3835,TAMIL NADU,TIRUCHIRAPPALLI,620026
3836,ASSAM,SANPARA,781125
3837,HIMACHAL PRADESH,KULLU,172002
3838,KARNATAKA,DEVANAHALLI,562110
3839,KARNATAKA,UDUPI,576105
3840,HARYANA,GURGAON,122003
3841,KERALA,THRISSUR,680301
3842,KERALA,CHERUTHAZHAM,670501
3843,ANDHRA PRADESH,VISAKHAPATNAM,530004
3844,KARNATAKA,KOPPAL,583231
3845,PUNJAB,LUDHIANA,141123
3846,HIMACHAL PRADESH,SHAHPUR,176208
3847,MADHYA PRADESH,INDORE,452020
3848,GUJARAT,PALITANA,364270
3849,KERALA,CHANGANACHERI,686536
3850,ANDHRA PRADESH,HYDERABAD,500089
3851,WEST BENGAL,NORTH BARRACKPUR,700131
3852,TELANGANA,ADILABAD,504251
3853,KARNATAKA,KUMTA,581343
3854,CHHATTISGARH,CHIKHAL KASA,491228
3855,KERALA,PALAKKAD,678613
3856,KARNATAKA,BENGALURU,562130
3857,KERALA,ETTUMANOOR,686632
3858,KARNATAKA,BENGALUR,560061
3859,ANDHRA PRADESH,TUNI,533401
3860,UTTAR PRADESH,UNNAO,226401
3861,TELANGANA,JAMMIKUNTA,505122
3862,UTTAR PRADESH,"TILHAR, 9717754694",242307
3863,MAHARASHTRA,JAYSINGPUR,416101
3864,UTTAR PRADESH,MORADABAD,244102
3865,TAMIL NADU,THIRUVARUR,610107
3866,BIHAR,AURANGABAD,824101
3867,KERALA,KARUVANTHURUTHY,673634
3868,ANDHRA PRADESH,HINDUPUR,515212
3869,MAHARASHTRA,PUNE,411025
3870,WEST BENGAL,SURI,731102
3871,KERALA,ALAPPUZHA,688504
3872,UTTAR PRADESH,LUCKNOW,227101
3873,TAMIL NADU,MADURA,625017
3874,WEST BENGAL,TARAKESWAR,712410
3875,WEST BENGAL,SUKHCHAR,700115
3876,UTTAR PRADESH,VARANASI,221011
3877,UTTARAKHAND,DHANAULTI,249145
3878,MAHARASHTRA,PUNE 16,411016
3879,CHHATTISGARH,WADRAFNAGAR,497225
3880,MAHARASHTRA,ALIBAG,402201
3881,ANDHRA PRADESH,ONGOLE,523002
3882,KARNATAKA,SRINIVASPUR,563135
3883,KARNATAKA,BANGLORE,560016
3884,JHARKHAND,CHAIBASA,833201
3885,KERALA,PARIPALLY,691574
3886,MAHARASHTRA,NALLASOPARA EAST,401209
3887,KERALA,KODUNGALLUR,680682
3888,TELANGANA,NALGONDA,508373
3889,HARYANA,FARIDABAD,121101
3890,KERALA,ATTINGAL,695103
3891,BIHAR,DIGHWARA,841207
3892,JHARKHAND,PATRATU,829118
3893,TAMIL NADU,MANALMEDU,609202
3894,MAHARASHTRA,CHOPDA,425107
3895,ODISHA,BHAWANIPATNA,766029
3896,GUJARAT,JETPUR NAVAGADH,360370
3897,GUJARAT,GODHRA,389001
3898,UTTAR PRADESH,MIRZAPUR CUM VINDHYACHAL,231312
3899,RAJASTHAN,BANSWARA,327604
3900,ANDHRA PRADESH,ATMAKUR SRI POTTI SRIRAMULU,524322
3901,WEST BENGAL,KOLKATA,700096
3902,KERALA,KOLLAM,691601
3903,UTTAR PRADESH,KANPUR,208015
3904,KERALA,ALAPUZHYA,689509
3905,MADHYA PRADESH,VINDHYA NAGAR,486886
3906,MAHARASHTRA,AURANGABAD,431007
3907,HIMACHAL PRADESH,UNA,177209
3908,KERALA,KOTTAYAM,686541
3909,KARNATAKA,SHIVAMOGGA,577422
3910,KERALA,OTTAPALAM,679515
3911,ANDHRA PRADESH,VIJAYAWADA,520011
3912,ANDHRA PRADESH,KANIGIRI,523230
3913,ODISHA,BHUBANESWAR,751007
3914,GUJARAT,AHMEDABAD 380013,380013
3915,TAMIL NADU,THIRUNAGESWARAM,612204
3916,TELANGANA,KODAD,508206
3917,ANDHRA PRADESH,GUNTUR,522509
3918,MAHARASHTRA,BADLAPUR EAST,421503
3919,JHARKHAND,JAMSHEDPUR,831014
3920,KARNATAKA,BENGALURU,560018
3921,KERALA,PATHANAMTHITTA,689547
3922,ASSAM,HAILAKANDI,788155
3923,TAMIL NADU,NAGERCOIL,629004
3924,MAHARASHTRA,SHAHAPUR THANE DISTRICT,421601
3925,UTTAR PRADESH,MEERUT,250110
3926,ODISHA,GANJAM,761037
3927,KERALA,KUDLU,671124
3928,KERALA,KALPETTA,673121
3929,KERALA,KUTHIATHODE,688540
3930,KERALA,KANNUR,670012
3931,MAHARASHTRA,DISTRICT PUNE,412405
3932,WEST BENGAL,BARASAT,700127
3933,KERALA,UPPALA,671322
3934,KARNATAKA,MYSURU,570026
3935,KERALA,"CHAMPAKULAM, ALAPPUZHAA",688505
3936,KERALA,PARASSALA,695502
3937,ASSAM,NAMRUP,786623
3938,MADHYA PRADESH,BARWANI,451551
3939,WEST BENGAL,HAORA,711302
3940,UTTARAKHAND,UTTARKASHI,249151
3941,TELANGANA,HYDERABAD,500061
3942,MAHARASHTRA,AKOLA,444005
3943,DELHI,NEW DELHI,110080
3944,UTTAR PRADESH,PARASI,231225
3945,KERALA,THRISSUR,680123
3946,KERALA,PALAKKAD,679514
3947,KERALA,VADAKARA,673308
3948,KARNATAKA,VIJAPURA,586103
3949,WEST BENGAL,BAGNAN,711303
3950,TELANGANA,HYDERABAD,509217
3951,TELANGANA,HYDERABAD,500026
3952,GOA,TISWADI,403104
3953,ODISHA,RAYAGADA RAYAGADA DISTRICT,765002
3954,KERALA,KANNUR,670663
3955,DELHI,DELHI,110060
3956,GUJARAT,JAMNAGAR,361001
3957,JHARKHAND,JHARIA KHAS,828111
3958,KERALA,NEYYATTINKARA,695126
3959,KARNATAKA,ALAND,585302
3960,GUJARAT,GANDHIDHAM,370205
3961,KERALA,THRISSUR,680005
3962,UTTARAKHAND,CORBETT,244715
3963,KERALA,MANNAR,689623
3964,KERALA,PUZHAKKAL,680553
3965,UTTAR PRADESH,ALLAHABAD,211007
3966,UTTAR PRADESH,GAUTAM BUDH NAGAR,201305
3967,KERALA,KOTTAMKARA,691005
3968,KERALA,CHEMANCHERI,673304
3969,ODISHA,KENDRAPARA,754213
3970,MAHARASHTRA,GONDIYA,441601
3971,CHHATTISGARH,JASHPURNAGAR,496331
3972,WEST BENGAL,BHANGER,743502
3973,TAMIL NADU,MADURAI,625005
3974,KERALA,VENGARA,676304
3975,KERALA,KOTTAYAM,686513
3976,KERALA,CHANGANACHERRY,686537
3977,MAHARASHTRA,"WAGHOLI ,PUNE",412207
3978,KERALA,KUTTIPPURAM,679571
3979,KERALA,ERNAKULAM,682028
3980,PUNJAB,PATIALA,147003
3981,MAHARASHTRA,AHMADNAGAR,414002
3982,GUJARAT,KALOL GANDHINAGAR DISTRICT,382721
3983,BIHAR,RAGHUNATHPUR,854317
3984,GUJARAT,SURENDRANAGAR,363030
3985,KARNATAKA,BENGALURE,560040
3986,JHARKHAND,DUMKA,814101
3987,BIHAR,MADHUBANI,847223
3988,CHHATTISGARH,RAIPUR,492099
3989,KARNATAKA,"YELAHANKA, BANGALORE",560064
3990,TAMIL NADU,KARUR,620009
3991,ASSAM,NEW GUWAHATI TINIALI,781020
3992,UTTAR PRADESH,ALLAHABAD,211019
3993,HIMACHAL PRADESH,HAMIRPUR,177027
3994,JHARKHAND,BACHRA,829201
3995,DELHI,NORTH DELHI,110009
3996,TELANGANA,MEDCHAL,501401
3997,ODISHA,SORO,756045
3998,RAJASTHAN,SRI GANGANAGAR,335002
3999,BIHAR,JEHANABAD,804408
4000,KERALA,KASARGOD,671531
4001,ANDHRA PRADESH,KONDAPI,523279
4002,KERALA,THIRUVANANTHAPURAM,695019
4003,KARNATAKA,PUTTUR,574259
4004,ODISHA,PATTAMUNDAI,754215
4005,GUJARAT,SAYAN,394150
4006,KERALA,DHARMADOM,670106
4007,KERALA,ERNAKULAM,686667
4008,GUJARAT,"NANA KAPAYA, MUNDRA",370421
4009,MAHARASHTRA,NAGPUR,441108
4010,HARYANA,YAMUNANAGAR,135003
4011,KERALA,THIRUVANANTHAPURAM,695607
4012,TELANGANA,HYDERABAD,500025
4013,KARNATAKA,BENGALURU,560063
4014,UTTAR PRADESH,GORAKHPUR,273005
4015,KERALA,THIRUVANANTHAPURAM,695313
4016,GOA,MARGAO,403716
4017,MADHYA PRADESH,BAIHAR,481111
4018,KERALA,"THRIKKODITHANAM P O, CHANGANACHERRY",686105
4019,HIMACHAL PRADESH,BCS NEW SHIMLA,171009
4020,GUJARAT,LALPUR,361142
4021,ODISHA,"BALIPATNA, KHURDA",752102
4022,WEST BENGAL,MATLA,743329
4023,KARNATAKA,KOLAR,563146
4024,KERALA,KOLLAM,691016
4025,ANDHRA PRADESH,VIJAYAWADA,521134
4026,ANDHRA PRADESH,GURZALA,522415
4027,WEST BENGAL,KOLKATA,700094
4028,KARNATAKA,KARKAL,576121
4029,ODISHA,BERHAMPUR,760008
4030,ANDHRA PRADESH,TANUKU,534211
4031,TELANGANA,",HYDERABAD",500038
4032,MAHARASHTRA,NANDED WAGHALA,431601
4033,TELANGANA,ADILABAD,504104
4034,WEST BENGAL,KOLKATA,700140
4035,MAHARASHTRA,PUNE,412210
4036,ANDHRA PRADESH,CHITTOOR,517237
4037,UTTAR PRADESH,SUMERPUR,210502
4038,TAMIL NADU,VANJIPALAYAM,641663
4039,GUJARAT,RAJKOT,360007
4040,TAMIL NADU,VELLORE,632059
4041,KERALA,KOITHOORKONAM,695584
4042,ANDHRA PRADESH,GUNTUR,522004
4043,GUJARAT,AHMEDABAD,382445
4044,TAMIL NADU,KODAIKANAL,624101
4045,TAMIL NADU,COIMBATORE,641044
4046,UTTAR PRADESH,JHINJHAK,209302
4047,BIHAR,KHAGARIA,851204
4048,ANDHRA PRADESH,KUPPAM,517425
4049,MADHYA PRADESH,BHAINSDEHI,460225
4050,PUNJAB,ZIRAKPUR,160004
4051,KERALA,THIRUVANANTHAPURAM,695018
4052,ASSAM,UDALGURI,784509
4053,DELHI,NEW DELHI,110020
4054,KARNATAKA,BELTANGADI,574240
4055,RAJASTHAN,ANTAH,325209
4056,UTTAR PRADESH,PARICHHA,284305
4057,KARNATAKA,SULYA,574327
4058,TAMIL NADU,VILLUPURAM.,605602
4059,TELANGANA,BHADRACHALAM,507111
4060,KARNATAKA,MANGALURU,575014
4061,WEST BENGAL,KAJORA,713338
4062,UTTAR PRADESH,"BHOJIPURA, BAREILLY",243202
4063,ANDHRA PRADESH,VIZIANAGARAM,535001
4064,UTTAR PRADESH,SARAI MIR,223227
4065,WEST BENGAL,HOOGHLY,712101
4066,KERALA,SHORANUR,679122
4067,GUJARAT,AHMEDABAD,380050
4068,MADHYA PRADESH,KHAJURAHO,471606
4069,KARNATAKA,BANGALORE,560071
4070,MADHYA PRADESH,SIHORA,483225
4071,BIHAR,MADHUBANI,847236
4072,MAHARASHTRA,BHIWANDI,421305
4073,TAMIL NADU,KANCHIPURAM,602106
4074,JAMMU & KASHMIR,REASI,182311
4075,PUNJAB,SAMANA,147101
4076,KERALA,THIRUVANANTHAPURAM,695311
4077,KERALA,MANANTHAVADY,670645
4078,TELANGANA,NIZAMABAD,503225
4079,MAHARASHTRA,KOROCHI,416116
4080,MADHYA PRADESH,GWALIOR,474002
4081,RAJASTHAN,RAMGANJMANDI,326519
4082,PUNJAB,MOGA,142001
4083,BIHAR,RAJGIR,803109
4084,KERALA,KOTTAYAM,686606
4085,ANDHRA PRADESH,CHITTOOR,517619
4086,UTTARAKHAND,HARIDWAR,249407
4087,GUJARAT,KADI,382715
4088,MAHARASHTRA,MURUD,402401
4089,ODISHA,BALIMELA,764051
4090,ANDHRA PRADESH,ADONI,518302
4091,CHHATTISGARH,PANDRIPANI,496242
4092,ANDHRA PRADESH,GUNTUR,522213
4093,UTTAR PRADESH,GHAZIPUR,275204
4094,DELHI,EAST DELHI,110031
4095,UTTAR PRADESH,KANPUR,209217
4096,KERALA,"THIRUVALLA , PATHANAMTHITTA (DISTRICT)",689108
4097,KARNATAKA,KALABURGI,585103
4098,BIHAR,CHAKIA PIPRA,845416
4099,KARNATAKA,BANGALORE,560092
4100,MAHARASHTRA,NANDED,431606
4101,BIHAR,BHAGALPUR,812005
4102,KARNATAKA,ILKAL,587125
4103,UTTARAKHAND,JHABRERA,247665
4104,KERALA,WAYANAD,670721
4105,ANDHRA PRADESH,KAKINADA,533002
4106,TELANGANA,"KATARAM, JAYASHANKAR BHUPALAPALLY DISTRICT",505503
4107,JHARKHAND,SINDRI DHANBAD,828122
4108,GUJARAT,LUNAWADA,389230
4109,MAHARASHTRA,"GOREGAON WEST, MUMBAI",400062
4110,ASSAM,BOKAJAN,782490
4111,UTTAR PRADESH,KORA JAHANABAD,212659
4112,MADHYA PRADESH,BIJURI,484440
4113,MADHYA PRADESH,BHIND,477001
4114,ASSAM,GUWAHATI,781009
4115,UTTAR PRADESH,WESTPARASI,231225
4116,KERALA,EDATHALA,683561
4117,KARNATAKA,MANGALORE,575002
4118,GUJARAT,KODINAR,362725
4119,MAHARASHTRA,MULUND W,400080
4120,MEGHALAYA,SHILLONG,793014
4121,ANDHRA PRADESH,HYDERABAD,502032
4122,TAMIL NADU,TIRUNELVELLI DIST,627105
4123,MAHARASHTRA,PUNE,410506
4124,UTTAR PRADESH,MODINAGAR,201201
4125,TAMIL NADU,ATTAYAMPATTI,636308
4126,MAHARASHTRA,NAGPUR,440033
4127,KERALA,PUNNAPARA,688004
4128,MAHARASHTRA,NAGPUR,441110
4129,GUJARAT,SURAT,395008
4130,KERALA,PALAKKAD,678014
4131,MAHARASHTRA,RAJGURUNAGAR KHED,410505
4132,TELANGANA,SECUNDERABAD 500094,500094
4133,KARNATAKA,BANGALORE,560062
4134,TAMIL NADU,RAMANATHAPURAM,623503
4135,MEGHALAYA,TURA,794001
4136,KERALA,KARIVELLUR,670521
4137,ANDHRA PRADESH,SRIKAKULAM,532401
4138,ANDHRA PRADESH,VISAKHAPATNAM,530003
4139,ANDHRA PRADESH,PAMUR,523108
4140,KARNATAKA,HARIHAR,577601
4141,RAJASTHAN,BANASTHALI,304022
4142,MADHYA PRADESH,NEEMUCH,458441
4143,KERALA,KALAMASSERY PH NO: 9074200347,682024
4144,ANDHRA PRADESH,KAKINADA,533001
4145,KARNATAKA,BASAVANA BAGEVADI,586203
4146,ASSAM,GUWAHATI,781013
4147,RAJASTHAN,JODHPUR,342025
4148,WEST BENGAL,KOLKATA,700025
4149,GUJARAT,BARDOLI,394601
4150,UTTAR PRADESH,GORAKHPUR,273012
4151,UTTAR PRADESH,BEWAR,205301
4152,JHARKHAND,JAMSHEDPUR,831008
4153,MAHARASHTRA,INDAPUR,413106
4154,JAMMU & KASHMIR,MARALIA,181101
4155,MAHARASHTRA,NANDED WAGHALA,431605
4156,TELANGANA,SECUNDERABAD,500016
4157,PUNJAB,MUKTSAR,152026
4158,KERALA,VARKALA,695312
4159,TELANGANA,WARANGAL,506006
4160,ODISHA,SAMBALPUR,768006
4161,KARNATAKA,DANDELI(UTTAR KANNADA),581325
4162,MAHARASHTRA,AMBARNATH WEST,421501
4163,ASSAM,NUMALIGARH REFINERY TOWNSHIP,785699
4164,UTTAR PRADESH,GREATER NOIDA WEST,201308
4165,TAMIL NADU,TIRUCHIRAPPALLI,620011
4166,KARNATAKA,BELGAUM,591124
4167,TELANGANA,"MEDIPALLY ,HYDERABAD",500039
4168,ANDHRA PRADESH,MAHABUBNAGAR,509001
4169,ASSAM,GUWAHATI,781171
4170,TAMIL NADU,THIRUTHANGAL,626130
4171,HIMACHAL PRADESH,YOL,176052
4172,ANDHRA PRADESH,VISAKHAPATNAM,530045
4173,TAMIL NADU,SIVAGANGA,630561
4174,MAHARASHTRA,PUNE,412105
4175,UTTARAKHAND,BANDIA,263148
4176,ODISHA,NTPC KANIHA TOWNSHIP,759147
4177,MAHARASHTRA,PATODA,414204
4178,JAMMU & KASHMIR,SRINAGAR,190023
4179,KERALA,THALASSERY,670104
4180,MAHARASHTRA,PANCHGANI,412805
4181,KARNATAKA,PUTTUR,574202
4182,HARYANA,GURUGRAM.,122001
4183,KARNATAKA,BANGALORE,560094
4184,ANDHRA PRADESH,PAMIDI,515775
4185,KERALA,EDAVANAKAD,682502
4186,GOA,MORMUGAO,403726
4187,UTTAR PRADESH,NOIDA,201009
4188,KERALA,PERUMBAVOOR,683544
4189,ODISHA,BALASORE,756019
4190,HARYANA,FARIDABAD,121007
4191,KARNATAKA,BANGALORE,560008
4192,TELANGANA,KOTHAKOTA,509381
4193,KERALA,AYOOR,691533
4194,WEST BENGAL,PANIHATI,700049
4195,KERALA,ULLIYERI,673321
4196,MAHARASHTRA,"GOREGAON - EAST, MUMBAI",400063
4197,KERALA,THRISSUR,680007
4198,UTTAR PRADESH,KANPUR,208005
4199,ANDHRA PRADESH,KADAPA,516350
4200,MAHARASHTRA,THANE,401501
4201,HARYANA,FARIDABAD,121013
4202,KERALA,ERNAKULAM DISTRICT,683108
4203,BIHAR,MUNGER,813212
4204,MAHARASHTRA,SANGAMESHWAR,415804
4205,PUNJAB,JALANDHAR,144302
4206,RAJASTHAN,KISHANGARH AJMER DISTRICT,305802
4207,TAMIL NADU,SIVAGIRI VIRDHUNAGAR DISTRICT,626121
4208,ODISHA,BUNDIA,768225
4209,KARNATAKA,DHARWAD,580002
4210,KERALA,MEENADOM,686516
4211,MAHARASHTRA,NAGPUR,440021
4212,TAMIL NADU,KANNIYAKUMARI,629180
4213,WEST BENGAL,CHANDRAKONA,721201
4214,ODISHA,VENKETRAIPUR,761002
4215,TELANGANA,JILLELAGUDA,500079
4216,ODISHA,BARAGAON,770016
4217,ASSAM,TINSUKIA DISTRICT,786148
4218,UTTARAKHAND,PITHORAGARH,262530
4219,GOA,GOA VELHA,403204
4220,MAHARASHTRA,THANE,421201
4221,ANDHRA PRADESH,GUNTUR,522034
4222,ANDHRA PRADESH,GUNTUR,522259
4223,JHARKHAND,RANCHI,835217
4224,KERALA,KOLLAM,691333
4225,TELANGANA,KHAMMAM,507165
4226,ANDHRA PRADESH,GUDIVADA KRISHNA DISTRICT,521301
4227,KERALA,PONNANI,679584
4228,KERALA,VELLANGALLUR,680662
4229,ANDHRA PRADESH,VIZIANAGARAM,535216
4230,BIHAR,HAJIPUR,844102
4231,UTTAR PRADESH,ETAWAH,206001
4232,TAMIL NADU,TIRUCHIRAPPALLI,620007
4233,ASSAM,BIHPURIA,784161
4234,MAHARASHTRA,THANE,421202
4235,MAHARASHTRA,MANMAD,423104
4236,UTTAR PRADESH,NOIDA,201306
4237,TAMIL NADU,COIMBATORE,641028
4238,MAHARASHTRA,MUMBAI,400007
4239,MAHARASHTRA,DOMBIVALI WEST - 421202,421202
4240,MAHARASHTRA,LAVASA,412112
4241,KARNATAKA,DAVANAGERE,577003
4242,JHARKHAND,GIRIDIH,815311
4243,BIHAR,GOPALGANJ,841423
4244,TAMIL NADU,SIPCOT THOOTHUKUDI,628008
4245,RAJASTHAN,CHHOTI SADRI,312604
4246,KERALA,FEROKE,673631
4247,WEST BENGAL,KOLKATA,700154
4248,TELANGANA,POTHREDDIPALLE,502295
4249,MADHYA PRADESH,INDORE,453331
4250,MAHARASHTRA,CHAKAN,410501
4251,WEST BENGAL,RAJPUR SONARPUR,700148
4252,ASSAM,CACHAR,788004
4253,MAHARASHTRA,CHANDRAPUR,442501
4254,CHHATTISGARH,JANJGIR,495668
4255,TELANGANA,KORATLA,505326
4256,GOA,PERNEM,403512
4257,GUJARAT,VADODARA,391340
4258,KERALA,ERANHOLI,670107
4259,KERALA,THIRUVANANTHAPURAM,695040
4260,WEST BENGAL,PURULIYA,723101
4261,KERALA,CHELAKKARA,680586
4262,KARNATAKA,BANGALORE,560017
4263,MAHARASHTRA,KOHLAPUR,416118
4264,TAMIL NADU,CHENNAI,600027
4265,UTTAR PRADESH,TILHAR,242307
4266,KERALA,MALAPPURAM,676503
4267,TELANGANA,DUBBAK,502108
4268,WEST BENGAL,HAORA,711101
4269,TAMIL NADU,TIRUVANNAMALAI,606901
4270,KARNATAKA,UDUPI,576106
4271,WEST BENGAL,KALIMPONG,734311
4272,ASSAM,GOLAGHAT,785699
4273,UTTAR PRADESH,JAUNPUR,222141
4274,MAHARASHTRA,PIMPRI CHINCHWAD,411039
4275,KARNATAKA,RAGHUNALHI BCMC LAYOUT,560062
4276,TELANGANA,KHAMMAM,507209
4277,KERALA,TIRUR,676101
4278,GOA,PORVORIM BARDEZ,403511
4279,KERALA,"PONKUNNAM, KOTTAYAM DISTRICT",686504
4280,TELANGANA,SURYAPET,508213
4281,UTTAR PRADESH,ALIGANJ,207247
4282,KERALA,PALAI,686575
4283,RAJASTHAN,MADANGANJ-KISHANGARH  AJMER,305801
4284,KERALA,THRIPPUNITHURA,682309
4285,RAJASTHAN,JAIPUR,302005
4286,TAMIL NADU,"MADURAVOYAL,CHENNAI",600095
4287,ODISHA,SAMBALPUR,768200
4288,MAHARASHTRA,KALAMNURI,431702
4289,WEST BENGAL,POLBA DADPUR,712305
4290,MAHARASHTRA,BHIWANDI,421311
4291,KERALA,THIRUVALLA,689115
4292,TAMIL NADU,CHENNAI,603203
4293,GOA,SERAULIM,403708
4294,DELHI,DELHI,110088
4295,MAHARASHTRA,"AMBARNATH, WEST",421501
4296,BIHAR,SONEPUR,841101
4297,KARNATAKA,MANGALORE,575001
4298,TAMIL NADU,CHENNAI,603211
4299,ANDHRA PRADESH,SRIKALAHASTI,517644
4300,ANDHRA PRADESH,NUZVID,521201
4301,ASSAM,SILCHAR,788001
4302,MAHARASHTRA,THANE,401303
4303,KARNATAKA,CHIKBALLAPUR,562101
4304,KERALA,KUTHUPARAMBA,670643
4305,MAHARASHTRA,AMRAVATI,444602
4306,TAMIL NADU,KANCHIPURAM,600100
4307,MAHARASHTRA,DOMBIVALI,421202
4308,KERALA,KALAMASSERY,682030
4309,BIHAR,DARBHANGA,846004
4310,TAMIL NADU,GUDALUR THE NILGIRIS DISTRICT,643212
4311,ASSAM,BAKULIA,782482
4312,WEST BENGAL,KONNAGAR,712246
4313,UTTAR PRADESH,GREATER NOIDA,201307
4314,JHARKHAND,JAMSHEDPUR,831001
4315,WEST BENGAL,ICHAPUR,743144
4316,WEST BENGAL,KOLKATA,700049
4317,PUNJAB,SANAUR,147103
4318,KERALA,KOLLAM,691011
4319,WEST BENGAL,JAMURIA,713336
4320,KARNATAKA,BANGALORE,560097
4321,WEST BENGAL,KOLKATA,700135
4322,KARNATAKA,HONAVAR,581361
4323,CHHATTISGARH,BILASPUR,495006
4324,MAHARASHTRA,BHAYANDAR EAST,401105
4325,ASSAM,SILCHAR,788006
4326,KERALA,VARKALA,695143
4327,MAHARASHTRA,SATARA,415205
4328,BIHAR,PATNA,801113
4329,UTTAR PRADESH,SHAMLI,251305
4330,GUJARAT,UNAI,396590
4331,ANDHRA PRADESH,NARASANNAPETA,532421
4332,KARNATAKA,BENGALURU,560039
4333,TAMIL NADU,TIRUPPUR,641606
4334,MADHYA PRADESH,JHABUA,457661
4335,JHARKHAND,BARKAKANA,829103
4336,KARNATAKA,HAVERI,581116
4337,CHHATTISGARH,RAIGARH TOWN,496001
4338,MAHARASHTRA,WARUD,444906
4339,GUJARAT,ANAND,388430
4340,TAMIL NADU,GUMMIDIPOONDI,601201
4341,TELANGANA,"JILLELGUDA , MEERPET , HYDERABAD",500097
4342,KERALA,PUTHUR,680317
4343,GUJARAT,PETLAD,388480
4344,KARNATAKA,BENGALURU,562149
4345,KARNATAKA,GULEDGUDDA,587203
4346,HIMACHAL PRADESH,KANGRA,176103
4347,TAMIL NADU,TOWN,605102
4348,KERALA,CHERTHALA,688530
4349,ANDHRA PRADESH,ANAKAPALLE,531011
4350,TELANGANA,PALWANCHA,507115
4351,NEW DELHI,VIKAS PURI,110018
4352,MAHARASHTRA,AMRAVATI,444604
4353,UTTAR PRADESH,KATRA SHAHJAHANPUR DISTRICT,242301
4354,JAMMU & KASHMIR,JAMMU,181205
4355,JAMMU & KASHMIR,SRINAGAR,190019
4356,KARNATAKA,BENGALURU,560080
4357,DELHI,NARELA DELHI,110040
4358,KARNATAKA,MANGALURU,575013
4359,RAJASTHAN,KOTPUTLI,303108
4360,TAMIL NADU,VIKRAMASINGAPURAM,627428
4361,PUNJAB,SANGRUR,148001
4362,RAJASTHAN,NAWALGARH,333304
4363,KARNATAKA,BELAGAVI,591242
4364,WEST BENGAL,KHARDAH,700118
4365,UTTAR PRADESH,NOIDA,201313
4366,KERALA,KUNJATHUR,671323
4367,TELANGANA,KHAMMAM,507302
4368,MADHYA PRADESH,DAMOH,470661
4369,KERALA,CHATTUKAPPARA,670592
4370,KERALA,EDAPPALLY,682024
4371,KERALA,MAVOOR,673602
4372,GUJARAT,VISNAGAR,384315
4373,MAHARASHTRA,NAGPUR,440018
4374,RAJASTHAN,KOTA,324001
4375,GUJARAT,AHEMADABAD,380028
4376,UTTARAKHAND,BAZPUR,262401
4377,KARNATAKA,VIJAYAPURA,562135
4378,MAHARASHTRA,BRAHMAPURI,441206
4379,TAMIL NADU,HOSUR / KRISHNAGIRI DISTRICT,635103
4380,TAMIL NADU,TIRUNELVELI,627011
4381,MAHARASHTRA,KOLHAPUR,416213
4382,DELHI,NEW DELHI,110040
4383,UTTARAKHAND,DEHRADUN,248013
4384,ODISHA,BOUDH,762016
4385,MANIPUR,MOTBUNG,795107
4386,TAMIL NADU,KARAMADAI,641019
4387,WEST BENGAL,NAZRA,743375
4388,KERALA,KANNUR,670561
4389,GUJARAT,VADODARA,391320
4390,TELANGANA,TANDUR,501141
4391,HARYANA,GURUGRAM,122051
4392,MADHYA PRADESH,MANDSAUR,458002
4393,UTTAR PRADESH,KHAIRABAD MAU DISTRICT,276403
4394,TELANGANA,HYDERABAD,500088
4395,NAGALAND,NIULAND,797112
4396,WEST BENGAL,KOLKATA 700104,700104
4397,JAMMU & KASHMIR,ANANTNAG,192101
4398,PUNJAB,NAYA NANGAL,140126
4399,MAHARASHTRA,"BARAMATI,PUNE",413102
4400,WEST BENGAL,BANKURA,722150
4401,TAMIL NADU,COIMBATORE,641001
4402,ASSAM,NAGAON,782001
4403,UTTAR PRADESH,KHALILABAD,272175
4404,UTTAR PRADESH,HATHRAS,204101
4405,TAMIL NADU,ARASUR,641407
4406,MAHARASHTRA,KAMPTEE,441001
4407,ODISHA,GANJAM,760004
4408,MAHARASHTRA,KOLHAPUR,416505
4409,ANDHRA PRADESH,KAKINADA,533004
4410,BIHAR,GAYA,823002
4411,DELHI,DELHI,110084
4412,ANDHRA PRADESH,ANNAVARAM,533406
4413,ODISHA,DHARAMGARH,766015
4414,KERALA,PONJASSERY PERUMBAVOOR,683547
4415,MAHARASHTRA,"DEVGAD, SINDHUDURG",416811
4416,KERALA,KATTAPPANA,685515
4417,HIMACHAL PRADESH,BHUNTER,175125
4418,ASSAM,SILCHAR,788005
4419,ANDHRA PRADESH,GUNTUR,522111
4420,BIHAR,PURNIA,854326
4421,NEW DELHI,CITY,110062
4422,ASSAM,NALBARI,781353
